,id,amo_id,amo_lead_id,prefix,code,card_type,design_type,status,supplier_payment_date,sale_price,sale_date,expiry_date,card_used_date,created_at,updated_at,deleted_at,number
8568,,,20722561,S,S_N2X1100618,paper,design1,,,,2021-12-30 12:21:00,,,,,,N2X1100618
8569,,,20722829,PH,PH_150413,paper,design1,,,,2021-12-24 20:40:00,,,,,,150413
8571,,,20733477,ES130,ES130_160371,paper,design1,,,,2021-12-30 12:20:00,,,,,,160371
8572,,,20736421,VSN1X1,VSN1X1_08061,electronic,design1,,,,2021-12-27 09:20:00,,,,,,08061
8573,,,20760305,KR1,KR1_170162,paper,design1,,,,2021-12-31 19:21:00,,,,,,170162
8574,,,20763613,VTR1,VTR1_13355,electronic,design1,,,,2021-12-31 12:28:00,,,,,,13355
8575,,,20764207,VKR1,VKR1_14082,electronic,design1,,,,2021-12-31 14:45:00,,,,,,14082
8576,,,20764983,VKR3,VKR3_14448,electronic,design1,,,,2021-12-31 20:03:00,,,,,,14448
8577,,,20782051,ESG2,ESG2_160931,paper,design1,,,,2022-01-04 21:29:00,,,,,,160931
8579,,,20868407,TR1,TR1_151620,paper,design1,,,,2022-01-18 17:34:00,,,,,,151620
8580,,,20906317,VTR2,VTR2_18551,electronic,design1,,,,2022-01-22 17:59:00,,,,,,18551
8581,,,20918891,PH,PH_150584,paper,design1,,,,2022-01-27 17:38:00,,,,,,150584
8586,,,21078003,S,S_N2X1170277,paper,design1,,,,2022-02-12 21:25:00,,,,,,N2X1170277
8587,,,21082887,VPH,VPH_23934,electronic,design1,,,,2022-02-11 13:40:00,,,,,,23934
8592,,,21136693,MT2,MT2_170932,paper,design1,,,,2022-02-17 21:10:00,,,,,,170932
8599,,,21174199,VSN2X1,VSN2X1_28622,electronic,design1,,,,2022-02-20 21:24:00,,,,,,28622
8602,,,21227649,S,S_N1X117297,paper,design1,,,,2022-02-25 17:34:00,,,,,,N1X117297
8605,,,21354383,PH,PH_150688,paper,design1,,,,2022-03-10 11:54:00,,,,,,150688
8606,,,21356347,PH,PH_150760,paper,design1,,,,2022-03-10 12:05:00,,,,,,150760
8608,,,21513087,VTR2,VTR2_193783,electronic,design1,,,,2022-04-02 18:05:00,,,,,,193783
8612,,,21615687,TR,TR_1151524,paper,design1,,,,2022-04-15 22:42:00,,,,,,1151524
8613,,,21634447,MT2B,MT2B_190182,paper,design1,,,,2022-04-18 18:32:00,,,,,,190182
8615,,,21661915,VWS60,VWS60_194122,electronic,design1,,,,2022-04-27 16:30:00,,,,,,194122
8617,,,21689087,PH,PH_150832,paper,design1,,,,2022-04-27 16:56:00,,,,,,150832
8622,,,21738517,EF30,EF30_130116,paper,design1,,,,2022-05-07 07:55:00,,,,,,130116
8623,,,21751733,TR,TR_1154047,paper,design1,,,,2022-05-06 12:13:00,,,,,,1154047
8625,,,21785889,VFJ30,VFJ30_194563,electronic,design1,,,,2022-05-11 17:50:00,,,,,,194563
8627,,,21814949,VMT2,VMT2_194755,electronic,design1,,,,2022-05-16 13:08:00,,,,,,194755
8630,,,21836335,WS60,WS60_151179,paper,design1,,,,2022-05-22 08:46:00,,,,,,151179
8631,,,21840889,VTR2K,VTR2K_194927,electronic,design1,,,,2022-05-19 17:40:00,,,,,,194927
8635,,,21849645,TR,TR_1151758,paper,design1,,,,2022-05-21 17:43:00,,,,,,1151758
8636,,,21850315,VTR,VTR_195014,electronic,design1,,,,2022-05-21 17:41:00,,,,,,195014
8639,,,21871223,TR,TR_2150170,paper,design1,,,,2022-05-26 11:23:00,,,,,,2150170
8640,,,21873761,VWS20,VWS20_195250,electronic,design1,,,,2022-05-25 17:12:00,,,,,,195250
8641,,,21881231,VEF30,VEF30_195291,electronic,design1,,,,2022-05-26 20:04:00,,,,,,195291
8642,,,21885249,TR,TR_1151867,paper,design1,,,,2022-06-01 13:56:00,,,,,,1151867
8643,,,21896601,PH,PH_152183,paper,design1,,,,2022-05-30 21:49:00,,,,,,152183
8645,,,21904583,VWS20,VWS20_195508,electronic,design1,,,,2022-05-31 13:53:00,,,,,,195508
8646,,,21904685,TR2,TR2_150347,paper,design1,,,,2022-06-01 19:56:00,,,,,,150347
8647,,,21905059,TR2,TR2_150238,paper,design1,,,,2022-06-01 13:58:00,,,,,,150238
8648,,,21907805,VTR,VTR_195559,electronic,design1,,,,2022-06-01 10:37:00,,,,,,195559
8652,,,21918403,VTR,VTR_196071,electronic,design1,,,,2022-06-07 19:51:00,,,,,,196071
8653,,,21928011,VTR,VTR_195800,electronic,design1,,,,2022-06-04 10:48:00,,,,,,195800
8654,,,21891947,TR,TR_2154076,paper,design1,,,,2022-06-06 01:16:00,,,,,,2154076
8655,,,21931955,TR,TR_1151996,paper,design1,,,,2022-06-05 13:06:00,,,,,,1151996
8656,,,21964973,VTR,VTR_196211,electronic,design1,,,,2022-06-09 14:20:00,,,,,,196211
8659,,,21977065,VWS20,VWS20_196378,electronic,design1,,,,2022-06-11 14:19:00,,,,,,196378
8660,,,21972649,TR,TR_1151489,paper,design1,,,,2022-06-11 21:51:00,,,,,,1151489
8663,,,21985857,VWS20,VWS20_196546,electronic,design1,,,,2022-06-13 16:06:00,,,,,,196546
8667,,,21991099,TR,TR_1153978,paper,design1,,,,2022-06-16 10:52:00,,,,,,1153978
8668,,,21995385,VWS20,VWS20_196664,electronic,design1,,,,2022-06-15 10:45:00,,,,,,196664
8670,,,21996393,VTR,VTR_196702,electronic,design1,,,,2022-06-15 12:42:00,,,,,,196702
8676,,,22018025,VTR,VTR_196979,electronic,design1,,,,2022-06-18 09:53:00,,,,,,196979
8678,,,22022911,TR2,TR2_150460,paper,design1,,,,2022-06-19 23:25:00,,,,,,150460
8680,,,22030363,TR1,TR1_152065,paper,design1,,,,2022-06-22 17:15:00,,,,,,152065
8682,,,22046243,TR,TR_1153844,paper,design1,,,,2022-06-23 19:10:00,,,,,,1153844
8684,,,22055455,TR,TR_2150548,paper,design1,,,,2022-06-24 19:46:00,,,,,,2150548
8688,,,22060711,S,S_U60151748,paper,design1,,,,2022-06-24 19:46:00,,,,,,U60151748
8689,,,22061203,TR,TR_1153771,paper,design1,,,,2022-06-25 20:15:00,,,,,,1153771
8691,,,22070649,TR1,TR1_152446,paper,design1,,,,2022-06-27 14:19:00,,,,,,152446
8692,,,22074263,VTR,VTR_197825,electronic,design1,,,,2022-06-27 18:37:00,,,,,,197825
8693,,,22078429,S,S_U60190183,paper,design1,,,,2022-06-28 20:02:00,,,,,,U60190183
8695,,,22108227,S,S_U60172073,paper,design1,,,,2022-07-02 11:33:00,,,,,,U60172073
8697,,,22109811,VWS20,VWS20_8363,electronic,design1,,,,2022-07-02 21:04:00,,,,,,8363
8699,,,22110907,TR,TR_2150698,paper,design1,,,,2022-07-03 21:39:00,,,,,,2150698
8700,,,22113583,TR1,TR1_153677,paper,design1,,,,2022-07-06 13:29:00,,,,,,153677
8701,,,22117419,MT2,MT2_200243,paper,design1,,,,2022-07-06 11:40:00,,,,,,200243
8702,,,22127117,VTR,VTR_8659,electronic,design1,,,,2022-07-05 16:31:00,,,,,,8659
8703,,,22127867,TR,TR_2K031444,paper,design1,,,,2022-07-06 19:56:00,,,,,,2K031444
8704,,,22128533,VTR,VTR_8700,electronic,design1,,,,2022-07-05 20:07:00,,,,,,8700
8705,,,22128635,WS20,WS20_060273,paper,design1,,,,2022-07-07 12:35:00,,,,,,060273
8706,,,22133043,MT2,MT2_200357,paper,design1,,,,2022-07-09 14:20:00,,,,,,200357
8708,,,22125805,WS60,WS60_210757,paper,design1,,,,2022-07-07 19:51:00,,,,,,210757
8709,,,22133581,TR1,TR1_150187,paper,design1,,,,2022-07-09 14:20:00,,,,,,150187
8711,,,22139393,TR2,TR2_152220,paper,design1,,,,2022-07-09 14:17:00,,,,,,152220
8712,,,22140881,TR,TR_1152565,paper,design1,,,,2022-07-08 14:12:00,,,,,,1152565
8713,,,22141011,EF30,EF30_200642,paper,design1,,,,2022-07-08 14:13:00,,,,,,200642
8714,,,22141071,TR,TR_2K031629,paper,design1,,,,2022-07-09 14:21:00,,,,,,2K031629
8715,,,22141181,TR,TR_1152196,paper,design1,,,,2022-07-08 14:12:00,,,,,,1152196
8717,,,22145435,TR,TR_1151321,paper,design1,,,,2022-07-11 21:26:00,,,,,,1151321
8718,,,22146019,TR,TR_2152364,paper,design1,,,,2022-07-09 19:43:00,,,,,,2152364
8719,,,22146767,TR2,TR2_150710,paper,design1,,,,2022-07-09 19:43:00,,,,,,150710
8720,,,22147177,TR2,TR2_151983,paper,design1,,,,2022-07-09 19:45:00,,,,,,151983
8721,,,22149395,VTR1,VTR1_9049,electronic,design1,,,,2022-07-09 11:38:00,,,,,,9049
8723,,,22155095,TR2,TR2_150828,paper,design1,,,,2022-07-11 21:28:00,,,,,,150828
8725,,,22171187,TR,TR_1152672,paper,design1,,,,2022-07-14 17:54:00,,,,,,1152672
8726,,,22174259,EF30,EF30_200188,paper,design1,,,,2022-07-13 18:25:00,,,,,,200188
8727,,,22177971,TR,TR_1152765,paper,design1,,,,2022-07-19 06:10:00,,,,,,1152765
8728,,,22179079,TR,TR_2150920,paper,design1,,,,2022-07-15 10:52:00,,,,,,2150920
8729,,,22180835,WS60,WS60_210158,paper,design1,,,,2022-07-19 06:09:00,,,,,,210158
8732,,,22187585,TR,TR_1152894,paper,design1,,,,2022-07-17 21:07:00,,,,,,1152894
8733,,,22188365,TR,TR_1152997,paper,design1,,,,2022-07-19 06:10:00,,,,,,1152997
8737,,,22189571,TR2,TR2_152465,paper,design1,,,,2022-07-24 10:06:00,,,,,,152465
8738,,,22206779,TR1,TR1_151256,paper,design1,,,,2022-07-21 22:36:00,,,,,,151256
8739,,,22212901,TR2,TR2_152536,paper,design1,,,,2022-07-21 22:39:00,,,,,,152536
8740,,,22213191,TR2,TR2_211922,paper,design1,,,,2022-07-21 22:40:00,,,,,,211922
8741,,,22213323,TR2,TR2_212026,paper,design1,,,,2022-07-20 17:17:00,,,,,,212026
8742,,,22214419,TR,TR_1153111,paper,design1,,,,2022-07-21 22:41:00,,,,,,1153111
8743,,,22218313,TR,TR_1153096,paper,design1,,,,2022-07-21 22:40:00,,,,,,1153096
8744,,,22218361,TR,TR_1210142,paper,design1,,,,2022-07-21 22:38:00,,,,,,1210142
8745,,,22219419,TR,TR_2211875,paper,design1,,,,2022-07-24 10:50:00,,,,,,2211875
8747,,,22224785,VEF60,VEF60_2010214,electronic,design1,,,,2022-07-22 12:50:00,,,,,,2010214
8749,,,22200315,TR1,TR1_210221,paper,design1,,,,2022-07-18 23:44:00,,,,,,210221
8750,,,22230405,TR1,TR1_212026,paper,design1,,,,2022-12-01 10:58:00,,,,,,212026
8751,,,22230893,VWS20,VWS20_2010367,electronic,design1,,,,2022-07-23 17:39:00,,,,,,2010367
8754,,,22237041,TR1,TR1_210398,paper,design1,,,,2022-07-29 08:58:00,,,,,,210398
8755,,,22238851,TR1,TR1_210490,paper,design1,,,,2022-07-26 08:10:00,,,,,,210490
8756,,,22240067,TR2,TR2_210171,paper,design1,,,,2022-07-29 08:58:00,,,,,,210171
8757,,,22242889,TR,TR_2210230,paper,design1,,,,2022-07-28 19:53:00,,,,,,2210230
8758,,,22244061,S,S_U60170127,paper,design1,,,,2022-07-27 08:37:00,,,,,,U60170127
8760,,,22244069,TR,TR_1210535,paper,design1,,,,2022-07-27 08:36:00,,,,,,1210535
8762,,,22255781,TR,TR_1153296,paper,design1,,,,2022-07-28 19:55:00,,,,,,1153296
8763,,,22258131,EF30,EF30_201017,paper,design1,,,,2022-07-28 19:54:00,,,,,,201017
8765,,,22245833,TR,TR_2210341,paper,design1,,,,2022-07-30 15:49:00,,,,,,2210341
8766,,,22274335,TR2,TR2_210487,paper,design1,,,,2022-07-30 15:50:00,,,,,,210487
8769,,,22286321,TR2,TR2_211718,paper,design1,,,,2022-08-07 10:30:00,,,,,,211718
8772,,,22301633,TR,TR_2210580,paper,design1,,,,2022-08-04 20:43:00,,,,,,2210580
8776,,,22311111,TR2,TR2_210682,paper,design1,,,,2022-08-07 10:31:00,,,,,,210682
8777,,,22314241,TR1,TR1_151149,paper,design1,,,,2022-08-07 10:30:00,,,,,,151149
8780,,,22322569,TR,TR_1153330,paper,design1,,,,2022-08-06 09:09:00,,,,,,1153330
8781,,,22323575,TR,TR_1153584,paper,design1,,,,2022-08-06 09:08:00,,,,,,1153584
8782,,,22326731,TR1,TR1_152296,paper,design1,,,,2022-08-07 10:31:00,,,,,,152296
8783,,,22327073,TR2,TR2_210772,paper,design1,,,,2022-08-07 10:31:00,,,,,,210772
8785,,,22329885,TR,TR_1210877,paper,design1,,,,2022-08-05 19:03:00,,,,,,1210877
8786,,,22337113,TR2,TR2_210887,paper,design1,,,,2022-08-09 11:34:00,,,,,,210887
8787,,,22335759,TR2,TR2_151847,paper,design1,,,,2022-08-09 11:34:00,,,,,,151847
8788,,,22337569,TR1,TR1_153677,paper,design1,,,,2022-08-07 20:40:00,,,,,,153677
8790,,,22353885,TR1,TR1_211864,paper,design1,,,,2022-08-13 13:54:00,,,,,,211864
8791,,,22354021,TR2,TR2_211666,paper,design1,,,,2022-08-15 16:54:00,,,,,,211666
8792,,,22364381,TR,TR_1150241,paper,design1,,,,2022-08-11 22:32:00,,,,,,1150241
8793,,,22368703,WSN60,WSN60_200769,paper,design1,,,,2022-08-14 14:43:00,,,,,,200769
8794,,,22369375,TR,TR_1150326,paper,design1,,,,2022-08-14 14:44:00,,,,,,1150326
8797,,,22372949,TR,TR_1150440,paper,design1,,,,2022-08-13 13:58:00,,,,,,1150440
8798,,,22374379,TR,TR_1150592,paper,design1,,,,2022-08-14 14:44:00,,,,,,1150592
8800,,,22379273,TR,TR_1210945,paper,design1,,,,2022-08-15 16:55:00,,,,,,1210945
8801,,,22379737,TR,TR_1211782,paper,design1,,,,2022-08-14 14:43:00,,,,,,1211782
8803,,,22384601,TR2,TR2_211550,paper,design1,,,,2022-08-15 22:40:00,,,,,,211550
8805,,,22394417,VEF30,VEF30_2012270,electronic,design1,,,,2022-08-15 15:19:00,,,,,,2012270
8806,,,22396087,VTR,VTR_2012322,electronic,design1,,,,2022-08-15 19:50:00,,,,,,2012322
8808,,,22415093,TR,TR_1150688,paper,design1,,,,2022-08-19 10:13:00,,,,,,1150688
8809,,,22435575,TR,TR_1211073,paper,design1,,,,2022-08-20 07:38:00,,,,,,1211073
8811,,,22436781,TR1,TR1_211116,paper,design1,,,,2022-08-21 11:30:00,,,,,,211116
8812,,,22453273,TR2,TR2_211010,paper,design1,,,,2022-08-22 19:01:00,,,,,,211010
8813,,,22460377,TR2,TR2_211287,paper,design1,,,,2022-08-24 05:46:00,,,,,,211287
8815,,,22468147,TR2,TR2_211310,paper,design1,,,,2022-08-27 08:36:00,,,,,,211310
8816,,,22484369,TR,TR_1211220,paper,design1,,,,2022-08-26 07:08:00,,,,,,1211220
8817,,,22490361,TR,TR_1150974,paper,design1,,,,2022-08-26 21:02:00,,,,,,1150974
8818,,,22495555,TR,TR_1211334,paper,design1,,,,2022-08-31 09:42:00,,,,,,1211334
8821,,,22514953,TR,TR_1150853,paper,design1,,,,2022-08-31 09:43:00,,,,,,1150853
8822,,,22550239,TR1,TR1_211431,paper,design1,,,,2022-09-06 17:58:00,,,,,,211431
8829,,,22633937,TR,TR_1211242,paper,design1,,,,2022-09-15 09:39:00,,,,,,1211242
8830,,,22637497,TR,TR_1211137,paper,design1,,,,2022-09-16 07:50:00,,,,,,1211137
8831,,,22662789,TR1,TR1_214075,paper,design1,,,,2022-09-16 17:15:00,,,,,,214075
8832,,,22668753,TR,TR_2211416,paper,design1,,,,2022-09-18 13:05:00,,,,,,2211416
8833,,,22677505,VTR,VTR_2213801,electronic,design1,,,,2022-09-19 12:24:00,,,,,,2213801
8834,,,22679137,TR1,TR1_211535,paper,design1,,,,2022-09-19 19:06:00,,,,,,211535
8835,,,22685729,TR,TR_1211680,paper,design1,,,,2022-09-21 12:35:00,,,,,,1211680
8836,,,22695849,P1,P1_200933DEZ,paper,design1,,,,2022-09-22 13:28:00,,,,,,200933DEZ
8837,,,22727295,TR1,TR1_211340,paper,design1,,,,2022-10-02 16:54:00,,,,,,211340
8838,,,22747811,TR1,TR1_211452,paper,design1,,,,2022-10-02 12:22:00,,,,,,211452
8848,,,23665131,TR1,TR1_211717,paper,design1,,,,2023-02-14 06:08:00,,,,,,211717
8852,,,23778849,TR1,TR1_212055,paper,design1,,,,2023-03-03 19:04:00,,,,,,212055
8853,,,23967057,WS20,WS20_151910,paper,design1,,,,2023-03-30 13:39:00,,,,,,151910
8857,,,24209199,TR2,TR2_221730,paper,design1,,,,2023-05-06 14:25:00,,,,,,221730
8859,,,24308797,WS60,WS60_210277,paper,design1,,,,2023-05-16 15:50:00,,,,,,210277
8860,,,24321529,TR2,TR2_153064,paper,design1,,,,2023-05-19 13:42:00,,,,,,153064
8862,,,24370199,TR2,TR2_153452,paper,design1,,,,2023-05-24 20:02:00,,,,,,153452
8863,,,24407599,TR1,TR1_210979,paper,design1,,,,2023-05-31 17:51:00,,,,,,210979
8865,,,24413747,TR2,TR2_153549,paper,design1,,,,2023-05-29 14:53:00,,,,,,153549
8867,,,24460403,TR2K,TR2K_032026,paper,design1,,,,2023-06-04 11:08:00,,,,,,032026
8868,,,24462079,TR2,TR2_153713,paper,design1,,,,2023-06-05 19:00:00,,,,,,153713
8870,,,24524175,TR1,TR1_220746,paper,design1,,,,2023-06-20 17:46:00,,,,,,220746
8871,,,24525169,TR1,TR1_220871,paper,design1,,,,2023-06-20 17:51:00,,,,,,220871
8875,,,24656289,TR1,TR1_213366,paper,design1,,,,2023-06-28 23:22:00,,,,,,213366
8876,,,24663991,TR1,TR1_213763-0,paper,design1,,,,2023-06-28 23:23:00,,,,,,213763-0
8886,,,24949815,TR1,TR1_153296,paper,design1,,,,2023-07-30 16:22:00,,,,,,153296
8887,,,24989577,WS20,WS20_152353,paper,design1,,,,2023-08-09 10:29:00,,,,,,152353
8890,,,25183973,TR,TR_261981,paper,design1,,,,2023-08-29 09:34:00,,,,,,261981
8893,,,25899441,TR,TR_262244,paper,design1,,,,2023-11-05 20:39:00,,,,,,262244
8895,,,26034025,TR2,TR2_262470,paper,design1,,,,2023-11-18 17:34:00,,,,,,262470
8896,,,26095709,TR2K,TR2K_030117,paper,design1,,,,2023-11-25 12:03:00,,,,,,030117
8899,,,26283781,TR,TR_213143,paper,design1,,,,2023-12-15 09:08:00,,,,,,213143
8939,,,7966017,VPH,VPH_011221,electronic,design1,,,,2020-07-10 18:07:00,,,,,,011221
8940,,,8080921,PH,PH_020,paper,design1,,,,2020-06-15 11:14:00,,,,,,020
8941,,,8527405,PH,PH_016,paper,design1,,,,2020-06-24 10:39:00,,,,,,016
8942,,,8772277,PH,PH_026,paper,design1,,,,2020-07-02 12:14:00,,,,,,026
8944,,,9129063,PH,PH_015,paper,design1,,,,2020-07-10 18:00:00,,,,,,015
8945,,,9177519,VPH,VPH_190118,electronic,design1,,,,2020-07-10 18:00:00,,,,,,190118
8948,,,23394167,PH,PH_150918,paper,design1,,,,2022-12-31 15:38:00,,,,,,150918
8949,,,23967057,TR2,TR2_221051,paper,design1,,,,2023-03-30 13:39:00,,,,,,221051
8952,,,24308797,TR1,TR1_212980,paper,design1,,,,2023-05-16 15:50:00,,,,,,212980
8953,,,24324573,TR,TR_2153199,paper,design1,,,,2023-05-18 11:43:00,,,,,,2153199
8954,,,24436793,TR1,TR1_211027,paper,design1,,,,2023-05-31 19:36:00,,,,,,211027
8955,,,24437239,TR1,TR1_221012,paper,design1,,,,2023-05-31 19:36:00,,,,,,221012
8956,,,24584857,TR1,TR1_220180,paper,design1,,,,2023-06-20 17:58:00,,,,,,220180
8957,,,24611547,TR1,TR1_213613,paper,design1,,,,2023-06-24 18:15:00,,,,,,213613
8958,,,24718623,TR1,TR1_153111,paper,design1,,,,2023-07-08 14:41:00,,,,,,153111
8959,,,24854545,TR2,TR2_210487,paper,design1,,,,2023-07-25 18:54:00,,,,,,210487
8961,,,24901233,TR1,TR1_220640-0,paper,design1,,,,2023-07-27 14:40:00,,,,,,220640-0
8962,,,24901319,TR1,TR1_212026,paper,design1,,,,2023-07-27 23:52:00,,,,,,212026
8963,,,24986247,TR2,TR2_153698,paper,design1,,,,2023-08-09 10:29:00,,,,,,153698
